plotWnum,plotSpec
44368.5,33.8898353509963
44368.602,26.5535452956141
44368.699,28.7268448252719
44368.801,33.0922769362346
44368.898,35.7510680988922
44369,42.5483252178801
44369.102,45.1622611516083
44369.199,39.6274959134286
44369.301,31.9565825703176
44369.398,36.5643553594523
44369.5,46.5925480847172
44369.602,38.7101901400332
44369.699,39.0665311960809
44369.801,36.2879798106505
44369.898,42.2317001562451
44370,39.7138527515424
44370.102,44.4686162234794
44370.199,48.1742125610509
44370.301,51.6998719593639
44370.398,45.9185595632787
44370.5,56.7035978113815
44370.602,55.4389734739991
44370.699,46.4313353153048
44370.801,57.4857087791321
44370.898,54.2193399831946
44371,50.1626456440021
44371.102,60.0010713785675
44371.199,60.0677727358472
44371.301,60.0108681243665
44371.398,59.3631230882529
44371.5,56.0087715064386
44371.602,70.5892869895208
44371.699,67.2610728568993
44371.801,69.7548286546237
44371.898,65.8050691329633
44372,62.9473050659962
44372.102,69.5914829070788
44372.199,59.9560466329155
44372.301,67.2319790037971
44372.398,62.6965225721775
44372.5,65.4639099662001
44372.602,67.7143894462653
44372.699,68.4557891870282
44372.801,63.1173149366681
44372.898,62.9212293982779
44373,53.9034970966248
44373.102,57.4565936049919
44373.199,70.70810059462
44373.301,63.6413744835711
44373.398,64.0194295533155
44373.5,56.6069064436545
44373.602,59.6432462343491
44373.699,53.1811357829007
44373.801,54.6350754984281
44373.898,54.7887681794581
44374,53.3406516264865
44374.102,55.3825799719133
44374.199,56.0665845325279
44374.301,58.0113273015169
44374.398,66.0679445463504
44374.5,69.3689743992462
44374.602,58.9413883457666
44374.699,63.5239718634817
44374.801,62.1981996804998
44374.898,58.7362261462005
44375,59.8376912932497
44375.102,57.0590241406459
44375.199,68.2588552760121
44375.301,65.3312107741275
44375.398,70.1714888021563
44375.5,63.7390405335754
44375.602,65.7112443587877
44375.699,69.9909579512252
44375.801,68.5577690819086
44375.898,74.8888838271548
44376,66.7205961367052
44376.102,76.6057689124124
44376.199,70.3310372301912
44376.301,71.8696964548023
44376.398,71.4869448437422
44376.5,71.9894865429012
44376.602,81.4436751666269
44376.699,72.6808852791195
44376.801,81.6411113884608
44376.898,76.994973299234
44377,78.1551164066032
44377.102,79.8374044939705
44377.199,79.8168352707519
44377.301,75.8191226268614
44377.398,77.87969682799
44377.5,84.2108544108836
44377.602,82.1864545322763
44377.699,84.6418887395738
44377.801,87.1682921341616
44377.898,85.6588251657879
44378,83.8783755114858
44378.102,85.6257693832898
44378.199,91.506140229233
44378.301,89.0737542858963
44378.398,89.7095731371561
44378.5,90.1493070592755
44378.602,90.3661952508628
44378.699,83.6734285486695
44378.801,96.213714918276
44378.898,85.9092302747334
44379,86.5712582427862
44379.102,80.500168105095
44379.199,90.4271287264561
44379.301,88.3670104793002
44379.398,86.8334878606234
44379.5,88.4220917988794
44379.602,89.3193509596731
44379.699,87.2920445401717
44379.801,76.0374626446029
44379.898,85.2722749746845
44380,84.8596387972216
44380.102,86.9237912946474
44380.199,83.7417025429027
44380.301,85.0131193052223
44380.398,84.2731867492739
44380.5,82.5168115974191
44380.602,84.9524596379021
44380.699,81.718033116339
44380.801,83.6487257014796
44380.898,76.7373700533031
44381,83.7833540040813
44381.102,72.828152458281
44381.199,73.4555302308055
44381.301,67.1375514748096
44381.398,68.6798519577955
44381.5,74.2648564042041
44381.602,69.3725173002036
44381.699,62.0814150748104
44381.801,65.9050710239001
44381.898,59.4332460654952
44382,52.2984225624446
44382.102,56.6538077734147
44382.199,64.8510623634175
44382.301,56.4157600593051
44382.398,46.4767999642642
44382.5,55.4647509398698
44382.602,58.9536024573189
44382.699,50.0066601925958
44382.801,48.4192071538569
44382.898,50.3023913529714
44383,43.7476287963988
44383.102,47.2517794262214
44383.199,55.1411254939663
44383.301,41.1240518526939
44383.398,44.1819439609892
44383.5,44.9334971703432
44383.602,44.5525997545649
44383.699,45.8176949460147
44383.801,41.2675531618908
44383.898,38.9302738336189
44384,41.3937766860474
44384.102,34.0449554324674
44384.199,40.6569192615623
44384.301,50.1755836179218
44384.398,39.4825791952024
44384.5,43.2506499503842
44384.602,44.0897253107868
44384.699,43.9993466929784
44384.801,43.1483146754348
44384.898,40.8152550950355
44385,45.3055801626472
44385.102,45.5203360785685
44385.199,45.8968563431121
44385.301,48.4132434363974
44385.398,46.1623548129529
44385.5,43.1200789774759
44385.602,45.7177214559933
44385.699,52.4196023291127
44385.801,54.7763934013714
44385.898,49.2989094336156
44386,47.6353524647813
44386.102,49.9605923242484
44386.199,58.9832119122565
44386.301,59.6725649789564
44386.398,60.1188238221342
44386.5,61.7857302106817
44386.602,58.6765065833559
44386.699,60.1187338202556
44386.801,62.9430789497007
44386.898,64.231471149824
44387,70.9828454119268
44387.102,57.2834349985569
44387.199,61.5348767517589
44387.301,62.6794945901011
44387.398,56.0932037895208
44387.5,54.3690984915332
44387.602,60.305772980468
44387.699,56.2358764755494
44387.801,58.2624059406572
44387.898,53.7038578283621
44388,56.2109282369686
44388.102,56.0996402725545
44388.199,46.061798001028
44388.301,56.9040553728449
44388.398,45.0973108935477
44388.5,53.2090567170981
44388.602,51.4796822787505
44388.699,51.586426447698
44388.801,56.0017807259247
44388.898,43.3017258433971
44389,46.126037455076
44389.102,45.3603766278593
44389.199,54.121513682117
44389.301,52.8648759079597
44389.398,50.2231787450661
44389.5,41.119014643623
44389.602,45.3687314982638
44389.699,49.2527433471995
44389.801,48.6246631846522
44389.898,44.7786525315671
44390,53.4757265125355
44390.102,45.4638650743204
44390.199,49.5327153899762
44390.301,56.2124542718166
44390.398,55.4876702856105
44390.5,48.2193437065465
44390.602,52.3501556583274
44390.699,56.396539653953
44390.801,46.3998993428612
44390.898,54.3692488149812
44391,58.3638230909254
44391.102,55.407305976191
44391.199,56.7397507412757
44391.301,52.3104607739702
44391.398,47.6855190043853
44391.5,50.390693774188
44391.602,59.9138980743618
44391.699,54.6137531097403
44391.801,58.2010668783305
44391.898,51.5376944606689
44392,49.2488188423697
44392.102,48.8931991376771
44392.199,58.8543496860024
44392.301,50.1523249552638
44392.398,65.0135825174559
44392.5,64.7874612179698
44392.602,62.3875611171629
44392.699,66.1344278978565
44392.801,62.5961572721092
44392.898,56.7841676185812
44393,64.2654582246699
44393.102,62.9562553880034
44393.199,71.1994110379493
44393.301,68.3401195380773
44393.398,69.1660112771357
44393.5,66.6173446492507
44393.602,64.9973386389644
44393.699,69.804983871614
44393.801,67.2079579831697
44393.898,74.3359830060789
44394,67.4777315975486
44394.102,65.6623407835552
44394.199,67.6450994935503
44394.301,72.3357767868589
44394.398,65.5508134232567
44394.5,66.8736547460203
44394.602,60.99270105664
44394.699,66.5807945847451
44394.801,63.9228949263128
44394.898,62.9860204101676
44395,64.5369591902515
44395.102,63.3127032530126
44395.199,62.4396009841341
44395.301,73.2736701595347
44395.398,64.9220538411004
44395.5,66.6086280849312
44395.602,65.7340280349366
44395.699,57.4480857990127
44395.801,55.9468191440322
44395.898,50.7145116057809
44396,52.7574909569177
44396.102,54.8427749390593
44396.199,55.0974433024628
44396.301,56.2713351195749
44396.398,55.2626496165947
44396.5,49.7815656298894
44396.602,52.9367816887463
44396.699,60.8506404761313
44396.801,52.9743888529179
44396.898,50.6855588079801
44397,53.4482280638514
44397.102,56.0582468134123
44397.199,53.6659088394622
44397.301,54.0306710765505
44397.398,54.968284544631
44397.5,61.6595403740454
44397.602,61.1447459911572
44397.699,55.8559686847678
44397.801,56.8870045630803
44397.898,54.0687077894628
44398,66.3785053197661
44398.102,62.7869024158949
44398.199,63.463772125964
44398.301,66.3715788805304
44398.398,61.8397520670742
44398.5,64.5634637481775
44398.602,70.0699960214004
44398.699,69.2044275400899
44398.801,63.5088554220346
44398.898,69.4198200146174
44399,74.2658382412865
44399.102,78.0657204265541
44399.199,74.7284167217826
44399.301,75.2835672820511
44399.398,73.0017599404054
44399.5,75.6806886717775
44399.602,76.804077593899
44399.699,70.8770885348062
44399.801,78.0370598800301
44399.898,66.9385990876167
44400,72.5773207373817
44400.102,71.1427790774629
44400.199,77.7282085966149
44400.301,69.3330883251536
44400.398,82.3914813141525
44400.5,68.0180949769475
44400.602,65.6013165443106
44400.699,76.850497691243
44400.801,67.1493128528795
44400.898,65.7611210812612
44401,66.9306146842015
44401.102,62.1573793859462
44401.199,60.1675407401758
44401.301,63.2128533193489
44401.398,65.947499147875
44401.5,70.1459603723183
44401.602,70.5014861692991
44401.699,67.7824783996521
44401.801,70.7349022130956
44401.898,76.4523904021721
44402,68.9335307255437
44402.102,70.2874125475229
44402.199,65.4248739523742
44402.301,71.281037453924
44402.398,62.1518590364783
44402.5,65.0909581512548
44402.602,62.7523434787803
44402.699,63.536175819818
44402.801,72.951566284639
44402.898,63.7563232305067
44403,62.1155666757358
44403.102,66.9172429888739
44403.199,60.6953701298755
44403.301,62.0929239524177
44403.398,61.8850745104849
44403.5,55.1365849071995
44403.602,55.8867519652926
44403.699,63.5484142076739
44403.801,55.3132044446737
44403.898,57.1096405862751
44404,57.315302588607
44404.102,53.3908953520328
44404.199,50.5230504883565
44404.301,53.9488070647043
44404.398,43.0303866033695
44404.5,51.7055434219278
44404.602,37.8714359172656
44404.699,40.3770833575937
44404.801,42.9073121901764
44404.898,43.6422489843719
44405,37.0268427357651
44405.102,45.9366589826645
44405.199,42.2001859427875
44405.301,37.873154050263
44405.398,37.2478015065119
44405.5,37.9615255115952
44405.602,38.3376667497122
44405.699,41.0757530711831
44405.801,41.3925140737686
44405.898,39.4118205092373
44406,41.5396253869201
44406.102,39.5713359049566
44406.199,43.0736275806939
44406.301,48.7815480101673
44406.398,46.4762946562454
44406.5,41.9540448344119
44406.602,44.6042018969911
44406.699,43.9078107917474
44406.801,43.4059897855698
44406.898,44.3933923295645
44407,50.5429882589909
44407.102,44.6579659905825
44407.199,48.1068428131754
44407.301,50.3676752466661
44407.398,44.4900269424592
44407.5,43.21844926529
44407.602,52.6984318725838
44407.699,51.7533634914393
44407.801,48.7334395738617
44407.898,55.7810571433568
44408,53.1677002760181
44408.102,50.8985947872561
44408.199,51.3006494315062
44408.301,51.6113034694893
44408.398,49.8157732884437
44408.5,65.2773352855985
44408.602,46.2339882968273
44408.699,56.6255633535169
44408.801,56.0079808576305
44408.898,51.3453643524076
44409,56.1036196415057
44409.102,58.4363261737398
44409.199,61.0745620458719
44409.301,57.5763294471944
44409.398,59.3816588477634
44409.5,63.8264517506694
44409.602,56.3375248366525
44409.699,54.2173717289609
44409.801,50.4629462178147
44409.898,58.8629210065788
44410,52.9888002196457
44410.102,59.8903085721347
44410.199,53.9162544613015
44410.301,52.3688930886481
44410.398,49.9561622046317
44410.5,49.3508183286355
44410.602,45.6306057362391
44410.699,52.1125937434951
44410.801,47.3216091081281
44410.898,50.6783670748745
44411,40.7974639868499
44411.102,47.9560653235285
44411.199,42.3202873433481
44411.301,39.0541108759589
44411.398,43.5471596577137
44411.5,46.1948634483395
44411.602,47.1821393099511
44411.699,47.3653324783656
44411.801,40.5352971758007
44411.898,37.7894401886639
44412,52.9012281186767
44412.102,38.5386594157333
